id,crew_name_directing,title,release_year,return,budget,revenue
43614,mia hansen-løve,father of my children,2009,0.000,0,0
44160,semih kaplanoğlu,honey,2010,0.000,0,0
99738,šarūnas bartas,seven invisible men,2005,0.000,0,0
95453,hur jin-ho  ,one fine spring day,2001,0.000,0,0
46773,auraeus solito,the blossoming of maximo oliveros,2005,0.000,0,0
70800,victor sjöström,the outlaw and his wife,1918,0.000,0,0
60234,louis malle,the silent world,1956,0.000,0,0
49296,georges méliès,the four troublesome heads,1898,0.000,0,0
1906,wolfgang kohlhaase,solo sunny,1980,0.000,0,0
36738,dana heinz perry,boy interrupted,2009,0.000,350000,0
195833,esteban ramírez,caribe,2004,0.000,0,0
49901,marvin kren,rammbock: berlin undead,2010,0.000,0,0
195311,georges méliès,the human pyramid,1899,0.000,0,0
56142,luchino visconti,conversation piece,1974,0.000,0,0
43919,adam green,hatchet ii,2010,0.021,2500000,52604
84108,fredric hobbs,alabama's ghost,1973,0.000,0,0
80701,aleksandar petrović,the master and margaret,1972,0.000,0,0
46503,andrew jarecki,all good things,2010,0.000,0,0
48833,tanya hamilton,night catches us,2010,0.000,0,0
40664,jörn donner,the interrogation,2009,0.000,0,0
150838,georges franju,hôtel des invalides,1952,0.000,0,0
234942,františek vláčil,shades of fern,1986,0.000,0,0
118533,john flynn,the sergeant,1968,0.000,0,0
44441,richard oswald,different from the others,1919,0.000,0,0
43973,marzieh makhmalbaf,stray dogs,2004,0.000,0,0
50241,sandy tung,saving shiloh,2006,0.000,0,0
57489,julia solomonoff,the last summer of la boyita,2009,0.000,0,0
37514,gini reticker,pray the devil back to hell,2008,0.000,0,0
49322,åke lindman,1944 the final defence,2007,0.000,0,0
43930,stuart beattie,"tomorrow, when the war began",2010,0.611,27000000,16504936
46660,daina reid,i love you too,2010,0.000,0,0
170986,shivajee chandrabhushan,frozen,2007,0.000,0,0
96366,jacques tourneur,days of glory,1944,0.000,0,0
44264,joel coen,true grit,2010,6.639,38000000,252276927
20526,joseph kosinski,tron: legacy,2010,2.353,170000000,400062763
44009,mike leigh,another year,2010,2.266,8000000,18124262
49684,larry cohen,it's alive iii: island of the alive,1987,0.000,0,0
104720,otto preminger,forever amber,1947,0.000,0,0
111470,frank borzage,billy the kid,1941,0.000,0,0
43318,curtis bernhardt,interrupted melody,1955,0.000,0,0
322799,charles haid,cooperstown,1993,0.000,0,0
42888,james l. brooks,how do you know,2010,0.406,120000000,48668907
130623,raúl de la fuente,nömadak tx,2006,0.000,0,0
46829,richard j. lewis,barney's version,2010,0.282,30000000,8454301
52445,yôichi sai,soo,2007,1275162.000,0,1275162
84086,irving rapper,one foot in heaven,1941,0.000,0,0
44129,john wells,the company men,2010,0.326,15000000,4882577
43855,leigh jason,the mad miss manton,1938,0.000,0,0
23108,george b. seitz,the last of the mohicans,1936,0.000,0,0
121006,j. walter ruben,riffraff,1936,0.000,0,0
18029,jody dwyer,dying breed,2008,0.000,0,0
62567,julien duvivier,the great waltz,1938,0.000,0,0
37080,rodrigo garcía,mother and child,2009,0.000,7000000,0
30023,ari gold,adventures of power,2008,0.000,2500000,0
50701,richard temtchine,how to seduce difficult women,2009,0.000,0,0
250810,alexandru solomon,great communist bank robbery,2004,0.000,0,0
107592,richard brooks,the catered affair,1956,0.000,0,0
83036,roger michell,titanic town,1998,0.000,0,0
50673,tracey hecht,life in flight,2008,0.000,2000000,0
30548,martin curland,zerophillia,2005,0.000,325000,0
26138,lee myung-se,duelist,2005,0.000,0,0
40149,kaneto shindô,kuroneko,1968,0.000,0,0
10817,alexis dos santos,glue,2006,0.000,0,0
31300,maurice pialat,under the sun of satan,1987,0.000,0,0
54178,chang cheh,the one-armed swordsman,1967,0.000,0,0
8464,john paizs,top of the food chain,1999,0.000,0,0
49797,kim jee-woon,i saw the devil,2010,0.000,0,0
39988,aldo lado,late night trains,1975,0.000,0,0
481,alberto rodríguez,7 virgins,2005,0.000,0,0
36115,alexis dos santos,unmade beds,2009,0.000,0,0
31283,burt kennedy,hannie caulder,1971,0.000,0,0
4266,claude chabrol,the breach,1970,0.000,0,0
111390,jacques tourneur,stars in my crown,1950,0.000,0,0
32609,arthur penn,mickey one,1965,0.000,0,0
46788,harmony korine,trash humpers,2009,0.000,0,0
40649,peter manoogian,demonic toys,1992,0.000,0,0
10018,wolfgang becker,life is all you get,1997,0.000,0,0
52587,dennis gansel,we are the night,2010,0.000,0,0
48203,valerio zurlini,the desert of the tartars,1976,0.000,0,0
25908,františek vláčil,the valley of the bees,1968,0.000,0,0
117042,františek vláčil,the devil's trap,1962,0.000,0,0
238362,valentin vaala,morsian yllättää,1941,0.000,0,0
15740,glenn a. jordan,"sarah, plain and tall",1991,0.000,0,0
173288,oliver rihs,black sheep,2006,0.000,45000,0
35958,russell rouse,new york confidential,1955,0.000,0,0
13246,phil roman,a garfield christmas special,1987,0.000,0,0
41283,"george tillman, jr.",faster,2010,0.962,24000000,23081726
42984,shôhei imamura,the insect woman,1963,0.000,0,0
31104,shôhei imamura,pigs and battleships,1961,0.000,0,0
81219,krzysztof zanussi,life as a fatal sexually transmitted disease,2000,0.000,0,0
27072,andrzej żuławski,on the silver globe,1988,0.000,0,0
35138,ding sheng,little big soldier,2010,0.000,25000000,0
27585,john cameron mitchell,rabbit hole,2010,1.026,5000000,5129058
48204,joe swanberg,nights and weekends,2008,0.000,0,0
62337,dominik graf,hotte in paradise,2003,0.000,0,0
53156,jean renoir,elena and her men,1956,0.000,0,0
84827,barry poltermann,the life of reilly,2006,0.000,0,0
25434,tony ayres,the home song stories,2007,0.000,0,0
54812,madeleine sackler,the lottery,2010,0.000,0,0
23282,buster keaton,one week,1920,0.000,0,0
38705,buster keaton,convict 13,1920,0.000,0,0
39451,paul weitz,little fockers,2010,3.107,100000000,310650585
38745,rob letterman,gulliver's travels,2010,2.119,112000000,237382724
50071,ilisa barbash,sweetgrass,2009,206728.000,0,206728
28025,giancarlo tallarico,moonlight serenade,2009,0.000,0,0
107548,mastan alibhai burmawalla,chori chori chupke chupke,2001,0.000,0,0
1361,jules bass,the return of the king,1980,0.000,0,0
39839,ravi chopra,baghban,2003,1100000.000,0,1100000
102091,richard brooks,take the high ground!,1953,0.000,0,0
112674,h. c. potter,the cowboy and the lady,1938,0.000,0,0
10097,john boorman,the tiger's tail,2006,0.000,0,0
78320,jeffrey reiner,blood and concrete,1991,0.000,0,0
51143,ingmar bergman,thirst,1949,0.000,0,0
48748,mikkel nørgaard,klown,2010,0.000,0,0
52208,joseph guzman,nude nuns with big guns,2010,0.000,0,0
56812,álex de la iglesia,the last circus,2010,0.460,7000000,3218666
34576,judith ehrlich,the most dangerous man in america: daniel ellsberg and the pentagon papers,2009,0.000,0,0
51357,buster keaton,the scarecrow,1920,0.000,0,0
51358,buster keaton,neighbors,1920,0.000,0,0
20495,david dhawan,mujhse shaadi karogi,2004,0.000,0,0
80054,gregory la cava,primrose path,1940,0.000,0,0
161512,michael curtiz,mission to moscow,1943,0.000,0,0
56448,ivan passer,stalin,1992,0.000,0,0
42323,abhishek sharma,tere bin laden,2010,0.000,0,0
56320,zach lebeau,the scientist,2010,0.000,0,0
104394,lászló benedek,death of a salesman,1951,0.000,0,0
19887,babbar subhash,disco dancer,1982,0.000,0,0
82549,melanie mayron,toothless,1997,0.000,0,0
196235,kyle schickner,steam,2007,0.000,2200000,0
54430,norman z. mcleod,topper takes a trip,1938,0.000,0,0
46207,claire denis,white material,2010,0.000,0,0
33107,marcos efron,and soon the darkness,2010,0.000,0,0
48127,lewis milestone,the north star,1943,0.000,0,0
33870,bruce beresford,mao's last dancer,2009,0.829,25000000,20719451
42297,steve antin,burlesque,2010,1.628,55000000,89519773
82622,casper andreas,violet tendencies,2010,0.000,0,0
51359,buster keaton,the haunted house,1921,0.000,0,0
37866,ola solum,the polar bear king,1991,0.000,0,0
51739,hiromasa yonebayashi,the secret world of arrietty,2010,3.934,37000000,145570827
46838,eli craig,tucker and dale vs evil,2010,1.095,5000000,5476793
38409,david bond,erasing david,2009,0.000,0,0
45301,morrie ruvinsky,outrage,2003,0.000,0,0
32407,simon fellows,malice in wonderland,2009,0.000,0,0
38054,pang eun-jin,princess aurora,2005,0.000,0,0
41515,eric brevig,yogi bear,2010,2.520,80000000,201584141
50420,lucy walker,countdown to zero,2010,0.000,271323,0
21136,katsuhito ishii,funky forest: the first contact,2005,0.000,0,0
31850,yang ik-june,breathless,2008,0.000,0,0
61943,giulio questi,"django, kill! (if you live shoot!)",1967,0.000,0,0
35392,samuel fuller,merrill's marauders,1962,0.000,0,0
20531,yasujirō ozu,early spring,1956,0.000,0,0
15302,leslie iwerks,the pixar story,2007,0.000,0,0
31694,alan rudolph,trouble in mind,1985,0.000,0,0
163659,israel cárdenas,cochochi,2007,0.000,0,0
39967,bertrand tavernier,l.627,1992,0.000,0,0
37533,jean-claude brisseau,white wedding,1989,0.000,0,0
23508,josé mojica marins,embodiment of evil,2008,0.000,0,0
18381,philippe falardeau,"it's not me, i swear!",2008,0.000,0,0
6474,sergio corbucci,navajo joe,1966,0.000,0,0
30914,josé mojica marins,this night i'll possess your corpse,1967,0.000,0,0
56787,buzz kulik,bad ronald,1974,0.000,0,0
64212,jacek filipiak,crown witness,2007,0.000,0,0
8995,pepe danquart,c(r)ook,2004,0.000,0,0
7210,christian zübert,hardcover,2008,0.000,0,0
52696,maneesh sharma,band baaja baaraat,2010,0.000,0,0
16987,rakesh roshan,kaho naa... pyaar hai,2000,0.000,0,0
46138,nigel cole,made in dagenham,2010,0.000,7200000,0
247112,františek vláčil,smoke on the potato fields,1977,0.000,0,0
247124,františek vláčil,mág,1988,0.000,0,0
61212,carlo lizzani,the last four days,1974,0.000,0,0
185720,theo papadoulakis,samoure,2005,0.000,0,0
72413,robert schwentke,the family jewels,2004,0.000,0,0
14639,margaret brown,the order of myths,2008,0.000,0,0
46689,lucy walker,waste land,2010,0.125,1500000,187716
54660,david steinberg,paternity,1981,0.000,0,0
49041,paul reubens,pee-wee's playhouse christmas special,1988,0.000,0,0
23830,massy tadjedin,last night,2010,1.092,7000000,7644937
55584,joe may,asphalt,1929,0.000,0,0
89126,felix moeller,harlan: in the shadow of jew süss,2009,0.000,0,0
42243,john badham,the bingo long traveling all-stars & motor kings,1976,0.000,0,0
51360,buster keaton,the goat,1921,0.000,0,0
27470,otto preminger,skidoo,1968,0.000,0,0
50704,buster keaton,the boat,1921,0.000,0,0
15548,david mallet,cirque du soleil: dralion,2001,0.000,0,0
46827,uli edel,rasputin,1996,0.000,0,0
53079,john scheinfeld,who is harry nilsson (and why is everybody talkin' about him?),2010,28200.000,0,28200
22007,gideon raff,train,2008,0.000,0,0
26277,kunal kohli,mujhse dosti karoge!,2002,0.000,0,0
165402,sooraj r. barjatya,main prem ki diwani hoon,2003,0.000,0,0
102144,edmund goulding,mister 880,1950,0.000,0,0
56402,luigi comencini,"bread, love and dreams",1953,0.000,0,0
40805,michel gondry,the green hornet,2011,1.898,120000000,227817248
49616,john brahm,the miracle of our lady of fatima,1952,0.000,0,0
124058,delbert mann,a gathering of eagles,1963,0.000,0,0
51362,buster keaton,the play house,1921,0.000,0,0
25770,buster keaton,the paleface,1922,0.000,0,0
49009,peter weir,the way back,2010,0.678,30000000,20348249
46528,sngmoo lee,the warrior's way,2010,0.264,42000000,11087569
84274,alfred e. green,disraeli,1929,0.000,0,0
64605,henry hathaway,seven thieves,1960,0.000,0,0
51933,bette gordon,handsome harry,2009,0.000,1000000,0
198317,denis heroux,jacques brel is alive and well and living in paris,1975,0.000,850000,0
38742,buster keaton,cops,1922,0.000,0,0
42138,elem klimov,agony: the life and death of rasputin,1975,0.000,0,0
25482,vicente aranda,lolita's club,2007,0.000,0,0
14070,a.r. murugadoss,ghajini,2008,8.352,9100000,76000000
156288,ahmed khan,fool n final,2007,0.000,0,0
37086,fred zinnemann,a hatful of rain,1957,0.000,0,0
38023,richard wallace,the young in heart,1938,0.000,0,0
108869,george roy hill,toys in the attic,1963,0.000,0,0
43781,archie mayo,orchestra wives,1942,0.000,0,0
2325,aleksandr buravsky,leningrad,2009,0.000,0,0
50618,aleksandr kott,fortress of war,2010,0.000,8500000,0
46387,sooraj r. barjatya,hum aapke hain koun,1994,26900000.000,0,26900000
54723,sidney gilliat,only two can play,1962,0.000,0,0
23019,henrik ruben genz,chinaman,2005,0.000,0,0
43209,tony jaa,ong bak 3,2010,2340363.000,0,2340363
23047,dominic sena,season of the witch,2011,2.202,40000000,88100000
198391,ricky gervais,ricky gervais live 4: science,2010,0.000,0,0
45284,takeshi kitano,outrage,2010,0.000,0,0
46820,claudia llosa,madeinusa,2006,0.000,0,0
79118,jan troell,hamsun,1996,0.000,0,0
62570,claude berri,the two of us,1967,0.000,0,0
162234,kutlug ataman,lola and billy the kid,1999,0.000,0,0
42001,józsef gémes,the princess and the goblin,1992,0.000,0,0
63892,jean-pierre melville,"léon morin, priest",1961,0.000,0,0
40650,jean-pierre melville,le silence de la mer,1949,0.000,0,0
17605,sylvie verheyde,stella,2008,0.000,0,0
53267,hong sang-soo,on the occasion of remembering the turning gate,2002,0.000,0,0
122019,roberto gavaldón,macario,1960,0.000,0,0
58777,sandrine veysset,will it snow for christmas?,1996,0.000,0,0
78117,yoshishige yoshida,eros + massacre,1969,0.000,0,0
36241,lisandro alonso,the dead,2004,0.000,0,0
75363,michael powell,the spy in black,1939,0.000,4668069,0
57019,miguel cohan,no return,2010,0.000,0,0
84903,george cukor,the marrying kind,1952,0.000,0,0
25051,hirokazu koreeda,distance,2001,0.000,0,0
23174,josef rusnak,it's alive,2008,1.409,11000000,15500000
4798,alain resnais,"je t'aime, je t'aime",1968,0.000,0,0
74924,william castle,zotz!,1962,0.000,0,0
105448,manoel de oliveira,the letter,1999,0.000,0,0
43950,hélène cattet,amer,2009,0.000,0,0
90272,wladyslaw starewicz,the fern flower,1949,0.000,0,0
21198,pascal laugier,house of voices,2004,0.000,0,0
132332,henri-georges clouzot,manon,1949,0.000,0,0
54779,andrew bellware,clonehunter,2009,0.000,0,0
49849,jon favreau,cowboys & aliens,2011,1.073,163000000,174822325
392067,pekka lehto,the real mccoy,1999,0.000,650,0
49073,diego kaplan,just like me,2010,0.000,0,0
1543,sven taddicken,emma's bliss,2006,3500000.000,0,3500000
8951,gianni zanasi,don't think about it,2007,0.000,0,0
223613,mika kaurismäki,jackpot 2,1982,0.000,0,0
44000,freddie francis,trog,1970,0.000,0,0
207999,edward sedgwick,spring fever,1927,0.000,0,0
93072,arthur dreifuss,riot on sunset strip,1967,0.000,0,0
69313,ruben östlund,the guitar mongoloid,2004,0.000,0,0
60708,juan carlos valdivia,southern district,2009,0.000,0,0
15993,kevin altieri,gen 13,2000,0.000,0,0
57256,nils malmros,facing the truth,2002,0.000,0,0
57448,pierre thoretton,l'amour fou,2010,0.000,0,0
29670,aleksi mäkelä,v2: dead angel,2007,0.000,0,0
38830,buster keaton,my wife's relations,1922,0.000,0,0
37360,buster keaton,the blacksmith,1922,0.000,0,0
99372,michael anderson,the naked edge,1961,0.000,0,0
24403,christopher doyle,away with words,1999,0.000,0,0
31654,vincent mceveety,the strongest man in the world,1975,0.000,0,0
25259,daniela féjerman,seven minutes,2009,0.000,0,0
18562,ray enright,gung ho!,1943,0.000,0,0
14556,fred cavayé,anything for her,2008,0.000,10000000,0
35052,jordan scott,cracks,2009,0.000,0,0
58772,yael hersonski,a film unfinished,2010,0.000,0,0
40619,teddy newton,day & night,2010,0.000,0,0
20332,jigar talati,"russell peters: red, white and brown",2008,0.000,0,0
23077,alan c. blomquist,russell peters: outsourced,2006,0.000,0,0
90968,clarence brown,plymouth adventure,1952,0.000,0,0
94608,richard brooks,the happy ending,1969,0.000,0,0
88376,norman taurog,visit to a small planet,1960,0.000,0,0
43501,william dieterle,kismet,1944,0.000,0,0
52013,jeff malmberg,marwencol,2010,58.000,0,58
46787,kenneth anger,scorpio rising,1964,0.000,0,0
92399,cecil b. demille,the story of dr. wassell,1944,0.000,0,0
28391,frank borzage,street angel,1928,0.000,0,0
51364,buster keaton,the frozen north,1922,0.000,0,0
51366,buster keaton,the electric house,1922,0.000,0,0
111239,carol morley,edge,2010,0.000,0,0
43653,sol tryon,the living wake,2007,0.000,0,0
44564,ron howard,the dilemma,2011,0.959,70000000,67112664
55061,geoffrey sax,frankie & alice,2010,693181.000,0,693181
25862,anatole litvak,blues in the night,1941,0.000,0,0
112284,clarence brown,the gorgeous hussy,1936,1.804,1119000,2019000
107774,martin ritt,pete 'n' tillie,1972,0.000,0,0
10854,j.s. cardone,wicked little things,2006,0.000,0,0
119094,frank tuttle,lucky jordan,1942,0.000,0,0
33146,anupam kher,om jai jagadish,2002,0.000,0,0
38787,buster keaton,day dreams,1922,0.000,0,0
43810,irving cummings,down argentine way,1940,0.000,0,0
42175,james ivory,the europeans,1979,0.000,0,0
18703,charles martin,my dear secretary,1949,0.000,0,0
63578,michael winterbottom,the trip,2010,951179.000,0,951179
48471,theodore thomas,walt & el grupo,2008,0.000,0,0
15316,james franco,good time max,2008,0.000,0,0
47610,maximilian erlenwein,gravity,2010,0.000,0,0
48752,joao g. amorim,2012: time for change,2010,0.000,0,0
47055,ondi timoner,cool it,2010,0.000,0,0
1244,achim bornhak,eight miles high,2007,0.000,0,0
25695,so yong kim,treeless mountain,2009,0.000,0,0
39557,budd boetticher,decision at sundown,1957,0.000,0,0
32319,rainer werner fassbinder,beware of a holy whore,1971,0.000,0,0
34025,lance daly,kisses,2008,0.000,0,0
76229,jean negulesco,phone call from a stranger,1952,0.000,0,0
25664,johnnie to,throw down,2004,0.000,0,0
61783,philippe falardeau,congorama,2006,0.000,5000000,0
42722,jacques rivette,the nun,1966,0.000,0,0
43936,rithy panh,s21: the khmer rouge death machine,2003,0.000,0,0
47909,lee chang-dong,poetry,2010,349899.000,0,349899
12811,marco bechis,birdwatchers,2008,0.000,0,0
58937,derek jarman,wittgenstein,1993,0.000,0,0
31903,frank borzage,history is made at night,1937,0.000,0,0
105067,ernst lubitsch,monte carlo,1930,0.000,0,0
55151,radu muntean,"tuesday, after christmas",2010,20666.000,0,20666
68757,raúl ruiz,city of pirates,1984,0.000,0,0
39993,aldo lado,short night of glass dolls,1971,0.000,0,0
45202,im sang-soo,the housemaid,2010,0.000,4000000,0
54160,kinji fukasaku,message from space,1978,0.000,0,0
48481,arch oboler,five,1951,0.000,0,0
